ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,US Zip Codes from 2013 Government Data.LAT,US Zip Codes from 2013 Government Data.LNG
907,29,3,154,94720,2,2,1,130,0,0,0,0,0,37.873832,-122.254944
926,42,18,31,94720,1,0.3,3,0,0,0,0,0,1,37.873832,-122.254944
933,51,27,112,94720,3,1.8,2,0,0,1,1,1,1,37.873832,-122.254944
950,40,16,45,94720,3,0.6,2,204,0,0,0,1,0,37.873832,-122.254944
980,50,26,48,94720,4,0.1,3,0,0,0,0,0,1,37.873832,-122.254944
1004,25,1,62,94720,4,0,1,229,0,0,0,1,0,37.873832,-122.254944
1017,30,5,69,94720,1,0.8,2,0,0,1,0,1,0,37.873832,-122.254944
1030,41,17,20,94720,1,1.4,3,0,0,0,0,1,0,37.873832,-122.254944
1033,37,12,42,94720,3,0.7,2,0,0,0,0,1,1,37.873832,-122.254944
1036,43,17,81,94720,4,2.6,3,0,0,1,0,1,0,37.873832,-122.254944
1037,53,28,55,94720,4,0.9,1,119,0,0,0,1,1,37.873832,-122.254944
1091,31,5,79,94720,4,2.2,2,0,0,0,0,0,0,37.873832,-122.254944
1092,41,17,48,94720,3,0.3,3,0,0,0,0,1,1,37.873832,-122.254944
1152,49,23,12,94720,2,0.1,3,0,0,1,1,1,0,37.873832,-122.254944
1164,34,9,138,94720,2,7.8,1,227,0,0,0,1,0,37.873832,-122.254944
1183,28,2,19,94720,4,0.4,1,0,0,0,0,1,1,37.873832,-122.254944
1245,33,8,130,94720,3,6.3,2,99,1,0,0,0,1,37.873832,-122.254944
1263,26,1,53,94720,2,1.6,3,0,0,0,0,1,0,37.873832,-122.254944
1268,50,23,23,94720,2,1,2,0,0,1,0,0,0,37.873832,-122.254944
1286,38,13,113,94720,4,1.7,2,0,1,0,0,0,1,37.873832,-122.254944
1304,29,5,112,94720,2,2,2,382,0,1,0,0,0,37.873832,-122.254944
1328,61,35,30,94720,2,0.2,3,0,0,0,0,1,0,37.873832,-122.254944
1366,60,35,43,94720,3,0.9,3,0,0,0,0,1,1,37.873832,-122.254944
1422,42,17,54,94720,4,1.9,3,164,0,0,0,0,0,37.873832,-122.254944
1442,58,33,43,94720,2,1.6,3,0,0,0,0,1,0,37.873832,-122.254944
1504,34,8,52,94720,4,2.2,2,0,0,0,0,0,0,37.873832,-122.254944
1523,25,-1,101,94720,4,2.3,3,256,0,0,0,0,1,37.873832,-122.254944
1548,47,21,52,94720,1,1.2,2,194,0,0,0,0,0,37.873832,-122.254944
1619,29,3,29,94720,3,1,1,0,0,0,0,1,1,37.873832,-122.254944
1700,51,25,15,94720,4,0.6,3,0,0,0,0,0,1,37.873832,-122.254944
1715,51,27,155,94720,2,0.4,1,107,0,0,0,0,1,37.873832,-122.254944
1735,35,10,79,94720,4,2.1,3,182,0,0,0,1,0,37.873832,-122.254944
1752,55,31,25,94720,2,0.2,1,0,0,0,0,0,0,37.873832,-122.254944
1760,31,6,44,94720,4,0.8,1,0,0,0,0,0,0,37.873832,-122.254944
1762,52,27,45,94720,2,2,2,121,0,0,0,0,1,37.873832,-122.254944
1773,36,11,15,94720,2,0.3,2,119,0,0,0,0,0,37.873832,-122.254944
1780,34,9,68,94720,1,2.8,1,0,0,0,0,1,0,37.873832,-122.254944
1784,53,27,192,94720,1,1.7,1,601,0,0,0,1,0,37.873832,-122.254944
1826,56,32,161,94720,1,5.8,3,0,1,1,0,0,0,37.873832,-122.254944
1839,31,7,99,94720,1,4,1,0,0,0,0,1,0,37.873832,-122.254944
1881,44,19,49,94720,4,1.9,3,89,0,0,0,1,0,37.873832,-122.254944
1947,53,23,58,94720,4,2,3,0,0,0,0,1,1,37.873832,-122.254944
1984,31,5,20,94720,2,0.3,1,0,0,0,0,0,0,37.873832,-122.254944
1996,35,11,41,94720,1,2.4,2,0,0,0,0,0,0,37.873832,-122.254944
2007,64,39,75,94720,4,0.1,2,0,0,0,1,1,1,37.873832,-122.254944
2024,55,29,55,94720,1,0.2,1,151,0,0,0,1,0,37.873832,-122.254944
2026,47,20,79,94720,3,2,2,185,0,1,0,0,0,37.873832,-122.254944
2041,41,16,91,94720,3,0.5,3,0,0,0,0,0,0,37.873832,-122.254944
2128,40,14,179,94720,2,0,1,0,0,0,0,0,0,37.873832,-122.254944
2145,33,6,168,94720,3,5.67,2,0,1,1,1,1,0,37.873832,-122.254944
2146,57,32,40,94720,3,1.7,1,0,0,0,0,1,1,37.873832,-122.254944
2159,50,25,83,94720,4,3.1,1,0,1,0,0,0,1,37.873832,-122.254944
2304,47,21,89,94720,2,0.8,3,0,0,0,0,1,1,37.873832,-122.254944
2363,40,15,31,94720,1,0.6,3,0,0,0,0,1,0,37.873832,-122.254944
2380,42,18,110,94720,2,6.1,1,182,0,0,0,1,0,37.873832,-122.254944
2386,43,17,125,94720,4,3.5,2,0,1,0,0,0,0,37.873832,-122.254944
2388,28,2,51,94720,4,1.8,3,0,0,0,0,0,1,37.873832,-122.254944
2403,48,21,23,94720,3,0.67,2,95,0,0,0,0,0,37.873832,-122.254944
2408,39,15,100,94720,1,0.8,2,0,0,0,0,1,0,37.873832,-122.254944
2434,37,11,123,94720,1,2.3,2,0,1,1,1,1,0,37.873832,-122.254944
2450,31,7,64,94720,1,1.2,1,0,0,0,0,1,0,37.873832,-122.254944
2456,34,8,164,94720,4,7.4,3,0,1,0,0,1,0,37.873832,-122.254944
2473,62,36,119,94720,2,2,1,0,0,0,0,0,0,37.873832,-122.254944
2480,55,30,82,94720,4,3.8,2,0,0,0,0,1,0,37.873832,-122.254944
2517,28,3,74,94720,3,2.6,3,0,0,0,0,0,0,37.873832,-122.254944
2546,25,-1,39,94720,3,2.4,2,0,0,0,0,1,0,37.873832,-122.254944
2562,31,5,180,94720,1,2.9,3,144,1,1,0,0,0,37.873832,-122.254944
2633,50,24,81,94720,1,4.9,1,248,0,0,0,1,0,37.873832,-122.254944
2695,45,19,85,94720,3,2.1,1,0,0,0,0,1,1,37.873832,-122.254944
2799,58,33,28,94720,1,0.3,3,0,0,0,0,1,0,37.873832,-122.254944
2800,64,39,85,94720,4,3.4,2,200,0,0,0,1,0,37.873832,-122.254944
2830,35,9,82,94720,1,2.5,1,138,0,0,0,0,0,37.873832,-122.254944
2849,24,-1,78,94720,2,1.8,2,0,0,0,0,0,0,37.873832,-122.254944
2851,58,34,125,94720,1,4.3,1,219,0,0,0,0,0,37.873832,-122.254944
2897,54,28,81,94720,3,0.8,1,0,0,0,0,0,0,37.873832,-122.254944
2921,60,35,44,94720,2,1.6,3,170,0,0,0,1,0,37.873832,-122.254944
2949,44,18,14,94720,2,0.1,3,98,0,0,0,0,1,37.873832,-122.254944
2952,26,2,132,94720,2,2.4,3,0,1,0,0,0,1,37.873832,-122.254944
3001,40,14,164,94720,1,4.3,2,0,1,0,0,0,0,37.873832,-122.254944
3050,60,35,125,94720,2,3.9,1,0,0,0,0,0,0,37.873832,-122.254944
3053,54,30,75,94720,2,3.2,3,0,0,0,0,0,1,37.873832,-122.254944
3087,61,35,23,94720,3,0.3,3,0,0,0,0,1,0,37.873832,-122.254944
3089,56,31,28,94720,1,1.3,1,138,0,0,0,0,1,37.873832,-122.254944
3158,23,-1,13,94720,4,1,1,84,0,0,0,1,0,37.873832,-122.254944
3168,62,38,58,94720,4,1.2,2,228,0,0,0,0,1,37.873832,-122.254944
3228,31,7,18,94720,1,0.4,3,0,0,0,0,1,0,37.873832,-122.254944
3311,53,29,95,94720,4,1,2,0,0,0,0,1,1,37.873832,-122.254944
3316,48,22,80,94720,3,1.1,1,0,0,0,0,0,0,37.873832,-122.254944
3335,40,14,30,94720,2,0.8,3,86,0,0,0,0,0,37.873832,-122.254944
3346,35,11,14,94720,4,1,1,0,0,0,1,1,1,37.873832,-122.254944
3369,45,18,163,94720,3,5.33,2,0,1,0,1,0,1,37.873832,-122.254944
3391,29,3,73,94720,3,0.3,3,0,0,0,0,0,0,37.873832,-122.254944
3400,54,29,54,94720,2,2.1,3,97,0,0,0,0,0,37.873832,-122.254944
3453,61,37,23,94720,3,0.4,2,0,0,0,0,0,0,37.873832,-122.254944
3480,31,6,64,94720,2,2.5,1,0,0,0,0,1,0,37.873832,-122.254944
3520,31,5,84,94720,4,1.8,2,0,0,1,0,1,0,37.873832,-122.254944
3547,65,40,34,94720,1,1.1,3,119,0,0,0,1,1,37.873832,-122.254944
3562,30,6,31,94720,3,1,2,142,0,0,0,0,0,37.873832,-122.254944
3565,33,7,29,94720,1,0.6,3,0,0,0,0,0,0,37.873832,-122.254944
3597,44,20,88,94720,1,4.7,1,0,0,0,0,0,0,37.873832,-122.254944
3712,27,1,20,94720,4,0.4,1,99,0,0,0,1,0,37.873832,-122.254944
3715,49,23,65,94720,2,0.4,3,232,0,0,0,0,1,37.873832,-122.254944
3744,40,14,78,94720,4,1.4,2,194,0,0,0,1,1,37.873832,-122.254944
3759,47,23,199,94720,2,6.67,1,0,0,0,0,1,0,37.873832,-122.254944
3765,63,37,15,94720,2,0.4,1,0,0,0,0,0,0,37.873832,-122.254944
3813,39,13,52,94720,1,2,1,0,0,0,0,0,1,37.873832,-122.254944
3835,48,22,28,94720,1,1.4,3,75,0,0,0,1,0,37.873832,-122.254944
3844,32,7,129,94720,4,5.2,2,0,1,0,0,0,1,37.873832,-122.254944
3847,31,5,43,94720,1,1.5,1,0,0,0,0,0,0,37.873832,-122.254944
3855,31,6,83,94720,4,1.8,3,0,0,0,0,1,0,37.873832,-122.254944
3873,53,29,63,94720,2,1,3,0,0,0,0,1,0,37.873832,-122.254944
4015,56,32,23,94720,4,0.7,1,0,0,0,0,1,1,37.873832,-122.254944
4025,41,15,82,94720,3,0.1,1,0,0,0,0,1,0,37.873832,-122.254944
4046,57,31,38,94720,4,0.7,2,0,0,0,0,1,0,37.873832,-122.254944
4054,35,11,90,94720,2,0,1,0,0,0,0,0,0,37.873832,-122.254944
4071,58,33,70,94720,4,0.7,1,0,0,1,0,0,0,37.873832,-122.254944
4134,41,17,129,94720,1,3.4,1,0,0,0,0,0,1,37.873832,-122.254944
4144,55,31,20,94720,2,0.3,1,0,0,0,0,1,0,37.873832,-122.254944
4243,46,21,68,94720,1,0.2,2,0,0,0,0,1,0,37.873832,-122.254944
4332,61,37,158,94720,2,6,1,306,0,1,1,1,1,37.873832,-122.254944
4356,40,10,29,94720,1,0.75,3,0,0,0,0,1,0,37.873832,-122.254944
4396,66,41,25,94720,4,0.6,2,0,0,0,0,1,1,37.873832,-122.254944
4415,33,8,178,94720,3,8.5,1,0,1,1,1,1,0,37.873832,-122.254944
4417,49,25,8,94720,1,0.3,1,97,0,0,0,0,0,37.873832,-122.254944
4430,55,29,140,94720,2,2.7,1,0,0,0,0,1,0,37.873832,-122.254944
4588,37,11,59,94720,4,0.2,3,0,0,0,0,0,0,37.873832,-122.254944
4633,54,29,62,94720,4,0.7,1,0,0,0,0,0,1,37.873832,-122.254944
4668,52,28,72,94720,1,1.6,3,0,0,0,0,1,0,37.873832,-122.254944
4731,52,27,29,94720,1,1.5,2,159,0,0,0,0,1,37.873832,-122.254944
4784,43,19,32,94720,4,0.3,1,0,0,0,0,0,0,37.873832,-122.254944
4856,58,32,130,94720,2,2.7,1,0,0,0,0,1,0,37.873832,-122.254944
4928,43,19,121,94720,1,0.7,2,0,1,0,1,1,1,37.873832,-122.254944
4986,48,23,30,94720,3,1.7,2,162,0,0,0,1,0,37.873832,-122.254944
33,53,28,41,94801,2,0.6,3,193,0,0,0,0,0,37.952844,-122.381974
131,28,4,81,94801,3,1.5,1,276,0,0,0,1,0,37.952844,-122.381974
779,62,36,92,94801,2,0.7,2,0,0,0,0,1,0,37.952844,-122.381974
825,39,15,72,94801,4,2.4,1,0,0,1,0,1,0,37.952844,-122.381974
1199,40,14,42,94801,2,0.7,1,101,0,0,0,1,0,37.952844,-122.381974
3344,62,37,125,94801,1,1,3,0,1,0,0,1,0,37.952844,-122.381974
4089,29,-1,71,94801,2,1.75,3,0,0,0,0,0,0,37.952844,-122.381974
4321,40,15,143,94801,1,4.1,1,0,0,0,0,1,0,37.952844,-122.381974
4555,41,16,109,94801,3,1,1,0,0,1,0,1,0,37.952844,-122.381974
4629,27,1,130,94801,3,2.9,2,0,1,0,0,0,0,37.952844,-122.381974
4867,41,17,71,94801,2,3.2,1,0,0,0,0,1,1,37.952844,-122.381974
1479,65,39,160,94803,4,3.8,1,237,1,0,0,1,0,37.959549,-122.283578
2049,28,4,43,94803,1,1.8,2,0,0,0,0,1,1,37.959549,-122.283578
2319,60,34,23,94803,1,0.8,2,112,0,0,0,1,0,37.959549,-122.283578
287,51,25,45,94806,3,0.6,2,131,0,0,0,1,0,37.980790,-122.337627
3439,43,17,72,94806,1,2.8,1,271,0,0,0,1,0,37.980790,-122.337627
4221,54,30,39,94806,4,0.1,3,0,0,1,0,1,0,37.980790,-122.337627
76,31,7,135,94901,4,3.8,2,0,1,0,1,1,1,37.978138,-122.497611
1262,63,39,84,94901,1,1.8,3,0,0,0,0,0,0,37.978138,-122.497611
2285,47,23,22,94901,4,0.6,1,0,0,0,0,1,1,37.978138,-122.497611
3280,26,-1,44,94901,1,2,2,0,0,0,0,0,0,37.978138,-122.497611
3623,54,29,60,94901,4,3.8,2,0,0,0,0,1,1,37.978138,-122.497611
383,65,41,133,94904,4,2,1,0,1,0,0,0,1,37.945512,-122.560120
565,33,7,32,94904,1,0.6,3,152,0,0,0,0,0,37.945512,-122.560120
614,60,35,108,94904,1,0.9,1,0,0,1,0,0,0,37.945512,-122.560120
3817,55,30,70,94904,3,2,2,0,0,0,0,1,1,37.945512,-122.560120
4400,48,23,21,94904,1,0.1,1,0,0,0,0,0,0,37.945512,-122.560120
4955,45,19,22,94904,3,1.5,1,0,0,0,0,1,1,37.945512,-122.560120
14,59,32,40,94920,4,2.5,2,0,0,0,0,1,0,37.885629,-122.468580
1133,34,9,55,94920,3,2.3,1,0,0,1,1,1,1,37.885629,-122.468580
1225,59,35,45,94920,1,1.8,3,0,0,0,0,1,0,37.885629,-122.468580
1231,27,1,25,94920,4,0.3,2,0,0,0,0,1,1,37.885629,-122.468580
1615,47,23,89,94920,1,2.6,2,0,0,1,1,1,1,37.885629,-122.468580
1986,31,7,31,94920,4,0.4,2,79,0,0,0,0,0,37.885629,-122.468580
2117,44,17,70,94920,3,2.67,2,0,0,0,0,0,0,37.885629,-122.468580
2281,33,7,30,94920,2,2,3,132,0,0,0,0,0,37.885629,-122.468580
2317,54,30,112,94920,2,6.8,1,0,0,0,0,1,0,37.885629,-122.468580
2356,56,31,74,94920,3,1.6,3,0,0,0,0,1,1,37.885629,-122.468580
3797,24,-2,50,94920,3,2.4,2,0,0,1,0,0,0,37.885629,-122.468580
4247,60,35,24,94920,1,1.5,2,0,0,0,0,0,0,37.885629,-122.468580
4260,52,26,158,94920,2,3.7,3,251,1,0,0,0,1,37.885629,-122.468580
4849,58,32,145,94920,2,0.5,1,119,0,0,0,1,0,37.885629,-122.468580
272,40,14,70,94923,4,1.4,2,0,0,0,0,1,0,38.339402,-123.034599
1816,65,39,18,94923,2,0.4,1,0,0,1,1,1,1,38.339402,-123.034599
2120,39,13,50,94923,3,0.5,3,0,0,0,0,0,0,38.339402,-123.034599
2365,59,35,88,94923,2,1.6,1,0,0,0,0,0,1,38.339402,-123.034599
2869,52,26,31,94923,4,1.8,1,0,0,0,0,1,1,38.339402,-123.034599
3935,35,11,68,94923,2,0,1,126,0,0,0,0,1,38.339402,-123.034599
139,59,34,42,94928,3,1.5,1,0,0,1,1,0,1,38.346420,-122.694127
464,48,22,149,94928,2,5.5,2,0,1,1,1,1,0,38.346420,-122.694127
571,49,25,161,94928,3,6.5,2,485,1,1,1,0,0,38.346420,-122.694127
971,57,32,75,94928,2,3.7,1,236,0,0,0,1,0,38.346420,-122.694127
1187,62,38,43,94928,4,1.2,2,0,0,0,0,1,0,38.346420,-122.694127
2002,44,17,128,94928,2,3.25,2,0,1,0,0,0,1,38.346420,-122.694127
2272,60,34,101,94928,3,4.4,1,0,0,0,0,1,1,38.346420,-122.694127
2362,36,12,109,94928,3,0.5,3,0,1,1,1,1,0,38.346420,-122.694127
2382,33,9,49,94928,1,2.4,2,0,0,0,0,1,0,38.346420,-122.694127
3239,52,28,49,94928,4,1.1,2,0,0,0,0,1,0,38.346420,-122.694127
3373,55,29,81,94928,4,4.9,1,209,0,0,0,1,0,38.346420,-122.694127
4308,45,19,128,94928,4,6,3,0,1,0,0,1,0,38.346420,-122.694127
4563,65,40,64,94928,2,1.5,1,0,0,0,0,0,1,38.346420,-122.694127
4635,42,17,29,94928,1,0.6,3,0,0,0,0,1,0,38.346420,-122.694127
4900,54,29,85,94928,4,1.3,3,299,0,0,0,1,0,38.346420,-122.694127
834,61,35,63,94939,3,2.2,3,0,0,0,0,0,0,37.937082,-122.532369
1558,51,25,41,94939,4,1.8,1,0,0,0,0,0,0,37.937082,-122.532369
2712,39,14,34,94939,4,1.7,1,0,0,0,0,1,1,37.937082,-122.532369
3294,44,20,62,94939,2,2.5,1,0,0,1,0,1,0,37.937082,-122.532369
4493,56,26,91,94939,1,3,3,0,0,0,0,1,1,37.937082,-122.532369
1113,52,28,51,94949,1,1.6,3,0,0,1,0,0,1,38.060475,-122.508496
2133,59,35,11,94949,2,1,1,0,0,0,0,0,1,38.060475,-122.508496
2422,43,19,40,94949,3,0.6,2,0,0,0,0,1,0,38.060475,-122.508496
2537,51,25,104,94949,1,4.2,2,0,1,0,0,1,0,38.060475,-122.508496
3629,42,18,131,94949,1,3.4,1,0,0,0,0,0,1,38.060475,-122.508496
4282,28,1,34,94949,4,1.5,2,162,0,0,0,0,1,38.060475,-122.508496
632,45,18,40,94960,3,1,2,0,0,0,0,1,0,37.995864,-122.577814
641,43,18,85,94960,1,3.7,3,327,0,1,0,1,0,37.995864,-122.577814
2696,40,15,8,94960,2,0.1,2,0,0,0,0,0,0,37.995864,-122.577814
3030,41,17,119,94960,2,6.1,1,263,0,1,0,1,0,37.995864,-122.577814
3296,42,16,141,94960,3,4,2,0,1,0,0,0,0,37.995864,-122.577814
4938,33,8,162,94960,1,8.6,1,0,0,0,1,1,1,37.995864,-122.577814
2655,60,36,49,94965,4,2.2,1,204,0,1,0,1,0,37.852904,-122.547207
4347,45,21,33,94970,3,0.5,1,136,0,0,1,1,1,37.914513,-122.646890
1126,37,13,172,95003,2,6.5,1,0,0,0,0,0,0,37.006700,-121.878207
1295,34,10,71,95003,1,0.1,1,257,0,0,0,1,1,37.006700,-121.878207
1896,26,2,72,95003,4,2.6,1,0,0,0,0,1,0,37.006700,-121.878207
3932,53,27,170,95003,1,1,1,0,0,0,0,1,0,37.006700,-121.878207
2358,44,19,34,95005,4,0,2,0,0,0,0,0,0,37.098768,-122.091734
2929,31,6,175,95005,2,6.7,1,0,0,0,0,1,0,37.098768,-122.091734
1888,31,7,81,95006,2,2,2,0,0,0,1,1,1,37.171267,-122.149524
2082,52,27,45,95006,1,1.3,2,0,0,0,0,0,0,37.171267,-122.149524
2211,58,33,51,95006,2,1.9,2,0,0,0,0,0,0,37.171267,-122.149524
3042,29,5,92,95006,2,0.6,1,0,0,0,0,1,0,37.171267,-122.149524
3535,34,10,61,95006,3,2,1,0,0,0,0,0,1,37.171267,-122.149524
4610,54,28,80,95006,4,2.6,3,143,0,0,0,0,0,37.171267,-122.149524
4701,31,7,170,95006,1,6,1,0,0,0,0,1,0,37.171267,-122.149524
1065,41,17,138,95008,3,6.9,2,0,1,0,0,1,0,37.279173,-121.955340
1741,45,20,59,95008,1,2.4,1,0,0,1,1,1,0,37.279173,-121.955340
2137,50,26,115,95008,1,1.2,3,0,1,0,0,0,1,37.279173,-121.955340
2163,39,13,74,95008,3,0.9,2,155,0,0,0,1,0,37.279173,-121.955340
2223,45,20,41,95008,1,0.3,1,0,0,0,0,1,0,37.279173,-121.955340
2367,30,4,63,95008,4,2.2,2,0,0,1,0,1,0,37.279173,-121.955340
2975,42,18,52,95008,4,1.9,1,0,0,0,0,1,0,37.279173,-121.955340
3527,58,33,9,95008,2,0.2,3,0,0,0,0,1,0,37.279173,-121.955340
3739,54,28,45,95008,3,1.4,1,0,0,0,0,0,1,37.279173,-121.955340
4194,62,37,31,95008,3,0.2,1,0,0,0,0,1,0,37.279173,-121.955340
4708,59,35,91,95008,2,1.6,1,0,0,1,0,0,1,37.279173,-121.955340
17,38,14,130,95010,4,4.7,3,134,1,0,0,0,0,36.976175,-121.953160
2405,41,15,75,95010,1,1.5,3,0,0,0,0,1,0,36.976175,-121.953160
2583,33,9,42,95010,1,2.1,3,0,0,0,0,1,0,36.976175,-121.953160
3415,61,36,18,95010,1,1.3,1,0,0,0,0,0,0,36.976175,-121.953160
47,39,14,43,95014,3,0.7,2,153,0,0,0,1,0,37.306491,-122.080640
97,41,15,80,95014,1,5.2,1,0,0,0,0,0,0,37.306491,-122.080640
224,55,25,41,95014,3,1,3,0,0,0,0,1,0,37.306491,-122.080640
486,60,34,15,95014,1,0.8,2,0,0,0,0,1,0,37.306491,-122.080640
542,30,6,141,95014,2,4.33,1,0,0,0,0,0,0,37.306491,-122.080640
608,28,3,170,95014,1,0.1,3,0,1,0,0,0,0,37.306491,-122.080640
928,65,40,95,95014,3,3.7,2,138,1,0,0,0,1,37.306491,-122.080640
1084,28,3,65,95014,3,2.6,3,0,0,1,0,0,0,37.306491,-122.080640
1172,64,40,43,95014,1,1.9,2,0,0,0,0,1,0,37.306491,-122.080640
1266,32,2,71,95014,2,1.75,3,108,0,0,0,0,0,37.306491,-122.080640
1334,62,38,99,95014,4,1.7,2,0,0,0,0,1,0,37.306491,-122.080640
1501,54,28,74,95014,2,1.1,1,0,0,0,0,1,0,37.306491,-122.080640
1857,51,24,21,95014,2,1,2,0,0,0,0,1,0,37.306491,-122.080640
2124,28,2,9,95014,1,0.1,2,0,0,0,0,1,0,37.306491,-122.080640
2372,32,6,111,95014,2,1.5,3,0,0,0,0,0,0,37.306491,-122.080640
2397,34,10,43,95014,1,1.7,1,142,0,0,0,0,1,37.306491,-122.080640
2423,58,32,163,95014,2,0.5,1,400,0,0,0,0,0,37.306491,-122.080640
2665,54,29,154,95014,1,2.4,2,352,1,0,0,1,0,37.306491,-122.080640
2805,56,32,33,95014,3,1.5,1,0,0,0,0,0,0,37.306491,-122.080640
2845,60,34,64,95014,3,2.2,3,0,0,0,0,0,0,37.306491,-122.080640
3007,62,37,169,95014,3,5,2,184,1,0,1,1,1,37.306491,-122.080640
3217,34,8,14,95014,4,0.3,1,0,0,0,0,0,0,37.306491,-122.080640
3282,51,25,62,95014,2,1.5,2,0,0,0,0,1,1,37.306491,-122.080640
3657,35,8,30,95014,4,1,2,0,0,1,0,0,0,37.306491,-122.080640
3991,57,32,59,95014,2,3.7,1,134,0,0,0,1,0,37.306491,-122.080640
4113,34,9,65,95014,3,0.7,2,104,0,0,0,1,0,37.306491,-122.080640
4397,30,5,14,95014,4,0.5,3,0,0,0,0,1,0,37.306491,-122.080640
4826,56,32,84,95014,2,1.6,1,0,0,0,0,1,0,37.306491,-122.080640
4910,41,16,25,95014,2,0.1,2,0,0,0,0,0,1,37.306491,-122.080640
574,55,28,50,95020,3,1,2,0,0,0,0,1,1,37.018419,-121.554249
755,38,14,102,95020,2,1.9,1,0,0,0,1,1,1,37.018419,-121.554249
1057,36,6,25,95020,1,0.67,3,0,0,0,0,1,0,37.018419,-121.554249
1491,30,4,18,95020,4,0.3,2,0,0,0,0,1,1,37.018419,-121.554249
1498,45,21,73,95020,1,0.8,3,0,0,0,0,1,0,37.018419,-121.554249
3092,58,32,42,95020,3,1.4,3,158,0,0,0,0,1,37.018419,-121.554249
3111,44,20,30,95020,4,0.3,1,0,0,0,0,0,1,37.018419,-121.554249
3287,62,36,58,95020,1,2.8,2,0,0,0,0,0,1,37.018419,-121.554249
3440,43,17,80,95020,3,0.1,1,0,0,0,1,1,1,37.018419,-121.554249
3621,53,29,132,95020,2,0.3,1,403,0,0,0,0,0,37.018419,-121.554249
3631,41,16,79,95020,1,4,3,225,0,0,0,1,0,37.018419,-121.554249
4020,62,36,28,95020,3,0.7,2,0,0,0,0,1,0,37.018419,-121.554249
4169,60,34,139,95020,4,0.4,1,0,1,0,0,1,0,37.018419,-121.554249
4366,26,2,85,95020,2,2.5,1,0,0,0,0,0,0,37.018419,-121.554249
273,29,3,45,95023,4,0.2,1,158,0,0,0,1,1,36.902045,-121.350783
485,25,1,113,95023,2,0.2,1,0,0,0,0,1,1,36.902045,-121.350783
499,32,8,43,95023,1,2.1,3,0,0,0,0,0,1,36.902045,-121.350783
1103,29,3,84,95023,1,2.9,3,0,0,0,0,1,0,36.902045,-121.350783
1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0,36.902045,-121.350783
2091,50,25,79,95023,1,2.9,1,307,0,0,0,0,1,36.902045,-121.350783
4542,62,38,124,95023,1,3.8,1,405,0,0,0,1,0,36.902045,-121.350783
4814,49,23,60,95023,3,0.7,2,142,0,0,0,1,1,36.902045,-121.350783
4991,55,25,58,95023,4,2,3,219,0,0,0,0,1,36.902045,-121.350783
1386,57,31,82,95032,2,2,1,83,0,0,0,0,1,37.216953,-121.926555
1633,31,5,93,95032,2,3.1,2,0,1,0,0,1,0,37.216953,-121.926555
1849,35,10,30,95032,3,1.3,1,0,0,1,1,1,1,37.216953,-121.926555
1871,63,37,110,95032,1,4.1,3,0,1,0,0,0,0,37.216953,-121.926555
2102,35,5,203,95032,1,10,3,0,1,0,0,0,0,37.216953,-121.926555
2597,33,8,39,95032,3,2.3,1,0,0,0,0,0,0,37.216953,-121.926555
3209,53,29,61,95032,4,1.6,2,0,0,0,0,1,0,37.216953,-121.926555
3248,44,20,113,95032,2,3.3,1,0,0,0,0,1,1,37.216953,-121.926555
4797,26,0,42,95032,4,1.3,3,0,0,1,0,0,0,37.216953,-121.926555
4949,44,20,43,95032,1,0.7,1,0,0,0,0,0,1,37.216953,-121.926555
135,53,29,98,95035,3,1.8,2,0,0,0,0,0,0,37.444349,-121.868859
137,59,32,49,95035,4,2.5,2,0,0,0,0,1,0,37.444349,-121.868859
513,39,14,54,95035,3,3,1,108,0,0,0,0,1,37.444349,-121.868859
603,29,5,135,95035,2,0.6,1,0,0,0,0,0,0,37.444349,-121.868859
1068,50,24,195,95035,1,1.7,1,0,0,0,0,0,0,37.444349,-121.868859
1207,63,37,165,95035,4,5.1,3,0,1,0,0,0,0,37.444349,-121.868859
2134,39,15,41,95035,1,2,2,176,0,0,0,1,0,37.444349,-121.868859
2233,59,33,140,95035,2,0.5,1,262,0,0,0,1,0,37.444349,-121.868859
4069,59,34,21,95035,2,0.5,2,0,0,0,0,1,0,37.444349,-121.868859
4445,36,10,73,95035,2,2.8,1,0,0,0,0,1,1,37.444349,-121.868859
4672,39,14,104,95035,1,4,3,0,0,0,1,1,1,37.444349,-121.868859
1670,43,18,21,95037,2,1.4,2,0,0,0,0,1,1,37.174063,-121.598747
3234,46,20,111,95037,1,0,1,329,0,0,0,0,0,37.174063,-121.598747
270,43,13,33,95039,1,0.75,3,0,0,0,0,0,0,36.828150,-121.776583
326,54,28,89,95039,1,1.9,2,0,0,0,0,1,1,36.828150,-121.776583
558,39,15,118,95039,2,1.9,1,0,0,0,0,0,1,36.828150,-121.776583
819,51,27,42,95039,4,1.1,2,0,0,0,0,1,1,36.828150,-121.776583
1362,50,26,38,95039,4,0.9,2,0,0,0,0,1,0,36.828150,-121.776583
1394,62,37,55,95039,3,0.9,3,0,0,0,0,1,0,36.828150,-121.776583
1521,54,30,120,95039,1,7.4,1,119,0,0,0,1,1,36.828150,-121.776583
1650,29,4,73,95039,1,0.8,2,0,0,0,0,1,0,36.828150,-121.776583
